Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
7088781645,"May 4, 2022, 7:35:39 PM",한강 라이딩,Ride,평화 누리 이후 코스 점프를 위한 터미널 라이딩,1415,10.74,147.0,8,false,,예거 마리온 D8,activities/7546318707.fit.gz,,8.899999618530273,1415.0,1415.0,10748.6201171875,10.128592491149902,7.596198081970215,31.0,21.0,12.800000190734863,25.0,47.3684196472168,0.10606012493371964,,,106.0,76.97566986083984,,127.58374786376953,,117.62956237792969,253.0,,11.0,8.0,,,,,,,,,,,,,0.0,,1.0,,1651690752.0,1.0,11.0600004196167,11.0600004196167,3.990000009536743,0.6200000047683716,1020.0,1.2799999713897705,1.2799999713897705,109.0,0.0,1651696384.0,1651746304.0,0.14000000059604645,10653842.0,,0.0,,0.009999999776482582,16093.0,0.0,372.1000061035156,,,,0.0,7.596198081970215,0.0,,,,,,,,,,,,""
7092281863,"May 4, 2022, 11:47:06 PM",철원 양구 라이딩,Ride,"공사구간이 많아 mtb코스를 타게 된 라이딩
로드로 므틉의 느낌을 ㅠ",46840,123.95,167.0,237,false,시부럴 펑크,예거 마리온 D8,activities/7550127718.fit.gz,,8.899999618530273,46840.0,19953.0,123956.84375,15.067968368530273,6.212441444396973,807.0,1866.0,151.0,848.2000122070312,48.54941940307617,0.05421241372823715,,,131.0,66.02698516845703,,135.64414978027344,,78.69833374023438,2944.0,,23.0,237.0,,,,,,8.0,,,,,0.0,859.0,0.0,,1.0,,1651705216.0,1.0,14.899999618530273,14.899999618530273,5.010000228881836,0.5199999809265137,1020.5,1.25,1.559999942779541,201.0,0.0,1651696256.0,1651746304.0,0.14000000059604645,10653842.0,,0.0,,0.009999999776482582,16093.0,2.0,361.3999938964844,,,,0.0,2.646388530731201,3481.39990234375,,,,,,,,,,,,""
7095739776,"May 5, 2022, 10:22:10 PM",양구 속초 라이딩(미시령 경유),Ride,"",28134,76.69,161.0,84,false,,예거 마리온 D8,activities/7553878392.fit.gz,,8.899999618530273,28134.0,12182.0,76697.0234375,16.33203125,6.2959303855896,469.0,1268.0,48.0,787.4000244140625,47.61991882324219,-0.20157235860824585,,,130.0,63.90299987792969,,128.25448608398438,,72.30132293701172,1775.0,,24.0,84.0,,,,,,,,,,,0.0,,0.0,,1.0,,1651788032.0,1.0,11.710000038146973,11.710000038146973,4.730000019073486,0.6200000047683716,1018.5,1.100000023841858,1.9199999570846558,194.0,0.0,1651782528.0,1651832576.0,0.17000000178813934,10653842.0,,0.0,,0.1599999964237213,16093.0,1.0,327.79998779296875,,,,0.0,2.726132869720459,75.0999984741211,,,,,,,,,,,,media/ca9b6d72-db78-4399-aad4-0d11d784edc3.jpg|media/6d3a10d2-047b-47d0-a65c-4ad6a0c00208.jpg|media/872985d0-49c2-4ddd-9e44-bb4f771a3742.jpg|media/0a499ab5-dfde-4d7e-b076-2c5b541226f2.jpg
7096899885,"May 6, 2022, 11:18:03 AM",집 복귀 라이딩,Ride,"",3177,23.26,,,false,,예거 마리온 D8,activities/7555145729.fit.gz,,8.899999618530273,3177.0,3005.0,23264.91015625,12.244954109191895,7.742066383361816,45.0,49.0,-14.399999618530273,36.0,47.46887969970703,0.1607571244239807,,,125.0,75.5,,,,110.30145263671875,870.0,,19.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1651834752.0,3.0,18.959999084472656,18.959999084472656,14.539999961853027,0.7599999904632568,1016.2000122070312,2.6600000858306885,5.440000057220459,215.0,0.008299999870359898,1651782784.0,1651832832.0,0.17000000178813934,10653842.0,,0.009999999776482582,5.0,0.949999988079071,16093.0,0.0,334.20001220703125,,,,0.0,7.322917938232422,0.0,,,,,,,,,,,,""
7140711314,"May 14, 2022, 9:15:18 AM",한강 라이딩,Ride,클릿 입문 라이딩,10310,60.01,,,false,,예거 마리온 D8,activities/7602795924.fit.gz,,8.899999618530273,10310.0,7717.0,60009.3984375,11.381510734558105,7.7762603759765625,159.0,177.0,-5.400000095367432,25.799999237060547,34.01874923706055,-0.030995143577456474,,,124.0,76.56141662597656,,,,133.96070861816406,2384.0,,15.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1652518784.0,3.0,17.489999771118164,17.489999771118164,-0.5400000214576721,0.28999999165534973,1012.7999877929688,6.25,7.949999809265137,285.0,0.0,1652473600.0,1652524544.0,0.4399999976158142,10653842.0,,0.0,,1.0,16093.0,0.0,338.70001220703125,,,,0.0,5.820504188537598,186.89999389648438,,,,,,,,,,,,""
7215332314,"May 27, 2022, 10:18:30 PM",섬강 라이딩 - [용문 - 횡성],Ride,역시 강원도는 오르막이 많군요...,45191,141.93,173.0,285,false,,예거 마리온 D8,activities/7684052996.fit.gz,,8.899999618530273,45191.0,22332.0,141933.9375,19.108592987060547,6.355630397796631,1091.0,1531.0,53.599998474121094,386.79998779296875,49.9549674987793,-0.005213694181293249,,,170.0,66.28556060791016,,138.35635375976562,,100.63282012939453,3627.0,,28.0,285.0,,,,,,,,,,,0.0,,0.0,,1.0,,1653688832.0,2.0,13.979999542236328,13.979999542236328,11.550000190734863,0.8500000238418579,1006.2000122070312,1.3600000143051147,1.7400000095367432,133.0,0.0,1653682432.0,1653734528.0,0.9399999976158142,10653842.0,,0.0,,0.5600000023841858,16093.0,1.0,348.0,,,,0.0,3.140756845474243,1812.300048828125,,,,,,,,,,,,""
7252954537,"Jun 4, 2022, 8:16:23 AM",천안 라이딩 - 1일,Ride,종주방 벙 라이딩,13644,55.03,185.0,162,false,,예거 마리온 D8,activities/7725136929.fit.gz,,8.899999618530273,13644.0,8885.0,55037.3515625,15.112109184265137,6.1944122314453125,472.0,478.0,0.6000000238418579,198.8000030517578,20.832298278808594,0.09557145833969116,,,139.0,60.45719909667969,,145.4547119140625,,103.62847137451172,1451.0,,26.0,162.0,,,,,,,,,,,0.0,,0.0,,1.0,,1654329600.0,3.0,28.459999084472656,28.600000381469727,15.789999961853027,0.46000000834465027,1007.5999755859375,2.3399999141693115,3.7100000381469727,142.0,0.008700000122189522,1654287232.0,1654339712.0,0.15000000596046448,10653842.0,,0.009999999776482582,5.0,0.9800000190734863,16093.0,2.0,315.5,,,,0.0,4.0338134765625,3424.89990234375,,,,,,,,,,,,media/9340124d-a5f4-4fe1-8c4b-226e2cf45130.jpg
7257192288,"Jun 5, 2022, 1:39:50 AM",천안 라이딩 - 2일,Ride,종주방 벙 라이딩,21655,61.14,186.0,165,false,,예거 마리온 D8,activities/7729789166.fit.gz,,8.899999618530273,21655.0,10795.0,61142.5234375,11.524023056030273,5.663966655731201,564.0,647.0,32.0,247.0,44.84671401977539,0.075234055519104,,,137.0,66.0678482055664,,141.61422729492188,,94.94530487060547,1689.0,,18.0,165.0,,,,,,,,,,,0.0,,0.0,,1.0,,1654390784.0,5.0,19.68000030517578,19.829999923706055,16.450000762939453,0.8199999928474426,1005.2000122070312,4.099999904632568,5.539999961853027,105.0,0.6656000018119812,1654373632.0,1654426112.0,0.18000000715255737,10653842.0,,0.2800000011920929,5.0,0.9900000095367432,16093.0,4.0,307.70001220703125,,,,0.0,2.8234829902648926,10119.099609375,,,,,,,,,,,,media/11c2785a-5232-4639-b234-c3be3b5c2a8f.jpg|media/2dbc6ab2-fd25-4391-9a70-093c0881c368.jpg
7288410765,"Jun 11, 2022, 2:00:19 AM",장봉도 라이딩,Ride,"",5473,19.86,178.0,36,false,,예거 마리온 D8,activities/7763784191.fit.gz,,8.899999618530273,5473.0,3685.0,19868.630859375,13.037890434265137,5.391758918762207,253.0,290.0,-2.0,73.0,48.13611602783203,-0.05234381556510925,,,131.0,68.80430603027344,,132.28106689453125,,72.31798553466797,578.0,,31.0,36.0,,,,,,,,,,,0.0,,0.0,,1.0,,1654912768.0,2.0,22.0,22.15999984741211,16.920000076293945,0.7300000190734863,1013.9000244140625,3.0199999809265137,3.740000009536743,348.0,0.0,1654892032.0,1654945024.0,0.3799999952316284,10653842.0,,0.0,,0.6299999952316284,16093.0,5.0,355.70001220703125,,,,0.0,3.6302998065948486,0.0,,,,,,,,,,,,""
7288663626,"Jun 11, 2022, 4:28:33 AM",신시모도 라이딩,Ride,"",5707,23.86,170.0,38,false,,예거 마리온 D8,activities/7764064580.fit.gz,,8.899999618530273,5707.0,3990.0,23863.41015625,11.654948234558105,5.980804920196533,183.0,189.0,0.4000000059604645,31.399999618530273,40.626522064208984,0.002514307154342532,,,124.0,76.51432037353516,,133.9544677734375,,73.6128158569336,664.0,,31.0,38.0,,,,,,,,,,,0.0,,0.0,,1.0,,1654919936.0,2.0,23.770000457763672,23.969999313354492,17.459999084472656,0.6800000071525574,1013.0999755859375,3.9000000953674316,4.320000171661377,298.0,0.0,1654892032.0,1654945024.0,0.3799999952316284,10653842.0,,0.0,,0.5899999737739563,16093.0,6.0,353.20001220703125,,,,0.0,4.1814284324646,0.0,,,,,,,,,,,,""
7290013083,"Jun 11, 2022, 7:30:39 AM",신시모도 복귀라이딩,Ride,"",12853,65.98,167.0,147,false,,예거 마리온 D8,activities/7765530192.fit.gz,,8.899999618530273,12853.0,9217.0,65984.9921875,11.260156631469727,7.159052848815918,106.0,115.0,-0.4000000059604645,21.600000381469727,47.09894561767578,-0.00545578682795167,,,144.0,83.3888168334961,,143.1031951904297,,90.89144134521484,1713.0,,28.0,147.0,,,,,,,,,,,0.0,,0.0,,1.0,,1654930816.0,2.0,28.329999923706055,29.040000915527344,17.549999237060547,0.5199999809265137,1010.7999877929688,4.230000019073486,5.909999847412109,322.0,0.0,1654892032.0,1654945024.0,0.3799999952316284,10653842.0,,0.0,,0.5899999737739563,16093.0,3.0,353.29998779296875,,,,0.0,5.133820056915283,198.89999389648438,,,,,,,,,,,,""
7364707010,"Jun 24, 2022, 9:07:52 PM",삐약이 코스 라이딩 ,Ride,"",44977,204.58,,,false,,예거 마리온 D8,activities/7847253068.fit.gz,,8.899999618530273,44977.0,29409.0,204579.5625,14.206250190734863,6.956358909606934,563.0,675.0,-2.0,145.60000610351562,44.75959777832031,-0.003421651665121317,,,138.0,76.28705596923828,,,,88.50582885742188,7060.0,,28.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1656104448.0,2.0,20.15999984741211,20.760000228881836,19.690000534057617,0.9700000286102295,1002.5,1.6100000143051147,3.490000009536743,153.0,0.032600000500679016,1656101632.0,1656154624.0,0.8899999856948853,10653842.0,,0.019999999552965164,5.0,0.6100000143051147,16093.0,0.0,343.79998779296875,,,,0.0,4.548537254333496,1616.5999755859375,,,,,,,,,,,,""
7365357586,"Jun 25, 2022, 10:12:01 AM",삐약이 복귀 라이딩,Ride,"",5164,34.32,,,false,,예거 마리온 D8,activities/7847965394.fit.gz,,8.899999618530273,5164.0,4761.0,34321.609375,12.271875381469727,7.208907604217529,93.0,97.0,4.400000095367432,29.799999237060547,13.15068531036377,-0.0576895996928215,,,145.0,76.73785400390625,,,,107.0562515258789,1232.0,,26.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1656151168.0,2.0,27.420000076293945,29.6299991607666,21.56999969482422,0.699999988079071,1004.4000244140625,3.809999942779541,8.289999961853027,213.0,0.12189999967813492,1656101632.0,1656154624.0,0.8899999856948853,10653842.0,,0.029999999329447746,5.0,0.4300000071525574,16093.0,0.0,337.1000061035156,,,,0.0,6.646322727203369,0.0,,,,,,,,,,,,""
7401129634,"Jul 2, 2022, 12:29:52 AM",평화누리 1길 라이딩,Ride,"",26337,106.86,169.0,296,false,,예거 마리온 D8,activities/7887171332.fit.gz,,8.899999618530273,26337.0,18112.0,106861.78125,15.806249618530273,5.900053977966309,699.0,698.0,11.600000381469727,71.80000305175781,46.594337463378906,0.033501219004392624,,,135.0,58.77922821044922,,143.26499938964844,,90.11425018310547,2676.0,,36.0,296.0,,,,,,,,,,,0.0,,0.0,,1.0,,1656720000.0,2.0,27.360000610351562,31.450000762939453,24.93000030517578,0.8700000047683716,1014.9000244140625,1.190000057220459,2.2899999618530273,126.0,0.0,1656706560.0,1656759552.0,0.10000000149011612,10653842.0,,0.0,,0.699999988079071,16093.0,3.0,309.70001220703125,,,,0.0,4.0574774742126465,2439.0,,,,,,,,,,,,""
7438121900,"Jul 9, 2022, 1:27:25 AM",오전 하이킹,Hike,,8739,4.69,,,false,,,activities/7438121900.fit,,,8739.0,5883.0,4698.27978515625,5.509985446929932,0.7986196875572205,506.0,486.0,73.0,567.7999877929688,49.792327880859375,0.4469721019268036,,,,,,,,,248.7523956298828,,28.0,,,,,,,,,,,,,,0.0,,1.0,,1657328384.0,2.0,26.610000610351562,29.299999237060547,23.969999313354492,0.8500000238418579,1003.5999755859375,1.5099999904632568,2.180000066757202,291.0,0.0,1657311616.0,1657364224.0,0.33000001311302185,,,0.0,,0.6800000071525574,16093.0,5.0,300.79998779296875,,,,0.0,0.5376221537590027,4698.2998046875,,,,,,,,,,,,""
7443863645,"Jul 9, 2022, 11:34:53 PM",440 출발지 라이딩,Ride,"",1759,11.37,161.0,15,false,"",예거 마리온 D8,activities/7934057551.fit.gz,,8.899999618530273,1759.0,1623.0,11377.4794921875,12.445996284484863,7.010153770446777,32.0,31.0,-43.20000076293945,25.0,14.562690734863281,0.4957160949707031,,,141.0,74.88558959960938,,134.33995056152344,,110.16987609863281,291.0,,28.0,15.0,,,,,,,,,,,0.0,,0.0,,1.0,,1657407616.0,2.0,26.229999542236328,28.510000228881836,24.020000457763672,0.8799999952316284,1005.9000244140625,0.5,0.6000000238418579,113.0,0.0,1657398016.0,1657450496.0,0.3700000047683716,10653842.0,,0.0,,0.7599999904632568,16093.0,2.0,303.1000061035156,,,,0.0,6.4681525230407715,57.099998474121094,,,,,,,,,,,,""
7443863928,"Jul 10, 2022, 2:19:03 AM",440 일부 라이딩 - 1,Ride,"",8670,44.39,176.0,111,false,,예거 마리온 D8,activities/7934057812.fit.gz,,8.899999618530273,8670.0,5951.0,44396.7109375,14.282031059265137,7.460378170013428,213.0,184.0,12.399999618530273,69.5999984741211,39.47368621826172,0.0869433805346489,,,136.0,71.64493560791016,,145.85067749023438,,105.12525177001953,1161.0,,36.0,111.0,,,,,,,,,,,0.0,,0.0,,1.0,,1657418368.0,2.0,30.90999984741211,38.459999084472656,25.639999389648438,0.7400000095367432,1005.5999755859375,0.75,1.2799999713897705,253.0,0.014100000262260437,1657398016.0,1657450496.0,0.3700000047683716,10653842.0,,0.019999999552965164,5.0,0.6000000238418579,16093.0,6.0,303.3999938964844,,,,0.0,5.120728015899658,728.7000122070312,,,,,,,,,,,,""
7443864091,"Jul 10, 2022, 4:46:54 AM",440 일부라이딩 - 2,Ride,"",8903,33.95,177.0,96,false,,예거 마리온 D8,activities/7934058092.fit.gz,,8.899999618530273,8903.0,5071.0,33958.88671875,12.974934577941895,6.696684837341309,247.0,247.0,17.799999237060547,124.0,49.99826431274414,0.14605896174907684,,,132.0,61.64305877685547,,145.90196228027344,,90.57333374023438,951.0,,38.0,96.0,,,,,,,,,,,0.0,,0.0,,1.0,,1657425664.0,2.0,32.630001068115234,44.06999969482422,27.43000030517578,0.7400000095367432,1005.0999755859375,0.5699999928474426,1.1299999952316284,233.0,0.05860000103712082,1657397888.0,1657450496.0,0.3700000047683716,10653842.0,,0.03999999910593033,5.0,0.6600000262260437,16093.0,7.0,301.6000061035156,,,,0.0,3.8143198490142822,224.60000610351562,,,,,,,,,,,,""
7444868568,"Jul 10, 2022, 9:58:05 AM",서울 - 구리 라이딩,Ride,"",1307,9.66,159.0,21,false,,예거 마리온 D8,activities/7935147783.fit.gz,,8.899999618530273,1307.0,1307.0,9661.419921875,11.162012100219727,7.392058372497559,29.0,29.0,-14.199999809265137,41.0,33.7911491394043,0.36640575528144836,,,111.0,73.45845031738281,,143.0689697265625,,125.35838317871094,267.0,,29.0,21.0,,,,,,,,,,,,,0.0,,1.0,,1657443584.0,2.0,32.060001373291016,38.060001373291016,24.049999237060547,0.6299999952316284,1003.5999755859375,2.690000057220459,4.559999942779541,275.0,0.0471000000834465,1657398016.0,1657450496.0,0.3700000047683716,10653842.0,,0.03999999910593033,5.0,0.8100000023841858,16093.0,1.0,304.5,,,,0.0,7.392058372497559,0.0,,,,,,,,,,,,""
7475825346,"Jul 15, 2022, 9:58:07 PM",동부 5고개 라이딩,Ride,샤방일줄 알았는데,23413,101.14,175.0,220,false,,예거 마리온 D8,activities/7969190202.fit.gz,,8.899999618530273,23413.0,16766.0,101148.2578125,14.632031440734863,6.032939434051514,924.0,1022.0,22.600000381469727,529.0,45.123382568359375,0.010084208101034164,,,147.0,72.55084991455078,,138.34915161132812,,110.79175567626953,2580.0,,24.0,220.0,,,,,,,,,,,0.0,,0.0,,1.0,,1657918848.0,2.0,21.56999969482422,22.110000610351562,19.690000534057617,0.8899999856948853,998.0999755859375,1.149999976158142,1.5700000524520874,168.0,0.20329999923706055,1657916672.0,1657968896.0,0.6100000143051147,10653842.0,,0.17000000178813934,5.0,0.5099999904632568,16093.0,0.0,331.20001220703125,,,,0.0,4.3201751708984375,1992.0,,,,,,,,,,,,""
7556947280,"Jul 30, 2022, 11:14:50 PM",광나루 집결 라이딩,Ride,"",1903,11.90,160.0,14,false,,예거 마리온 D8,activities/8059074556.fit.gz,,8.899999618530273,1903.0,1750.0,11905.23046875,12.93603515625,6.8029890060424805,29.0,36.0,14.399999618530273,33.599998474121094,27.398000717163086,0.025199009105563164,,,137.0,72.8441390991211,,130.83905029296875,,98.23870086669922,295.0,,28.0,14.0,,,,,,,,,,,0.0,,0.0,,1.0,,1659222016.0,2.0,27.760000228881836,32.15999984741211,24.90999984741211,0.8399999737739563,1007.7000122070312,1.899999976158142,2.759999990463257,76.0,0.04960000142455101,1659213312.0,1659264128.0,0.09000000357627869,10653842.0,,0.05000000074505806,5.0,0.8100000023841858,16093.0,2.0,277.6000061035156,,,,0.0,6.256032943725586,160.3000030517578,,,,,,,,,,,,""
7556948942,"Jul 31, 2022, 12:02:48 AM",양수 시우리코스,Ride,"",24187,59.27,180.0,63,false,,예거 마리온 D8,activities/8059076357.fit.gz,,8.899999618530273,24187.0,10701.0,59273.3984375,12.333593368530273,5.539052486419678,398.0,411.0,10.0,204.1999969482422,49.72112274169922,0.01079742331057787,,,174.0,66.55552673339844,,125.09562683105469,,64.09484100341797,1420.0,,27.0,63.0,,,,,,,,,,,0.0,,0.0,,1.0,,1659225600.0,3.0,27.920000076293945,32.54999923706055,25.0,0.8399999737739563,1007.7000122070312,2.369999885559082,4.519999980926514,90.0,0.12150000035762787,1659213312.0,1659264128.0,0.09000000357627869,10653842.0,,0.07000000029802322,5.0,0.9900000095367432,16093.0,3.0,275.0,,,,0.0,2.4506304264068604,216.10000610351562,,,,,,,,,,,,""
7630914445,"Aug 12, 2022, 4:56:25 PM",진주 - 남해 라이딩,Ride,"",72251,160.22,,,false,,예거 마리온 D8,activities/8141342262.fit.gz,,8.899999618530273,72251.0,31824.0,160229.046875,17.678125381469727,5.034849166870117,1293.0,1486.0,-3.799999952316284,112.4000015258789,48.08292770385742,0.004243924282491207,,,169.0,54.805206298828125,,,,74.52318572998047,5693.0,,29.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1660320000.0,2.0,25.809999465942383,27.690000534057617,25.020000457763672,0.949999988079071,1006.7000122070312,1.4700000286102295,3.7899999618530273,318.0,0.03449999913573265,1660337280.0,1660386048.0,0.550000011920929,10653842.0,,0.029999999329447746,5.0,0.6800000071525574,16093.0,0.0,295.6000061035156,,,,0.0,2.217672348022461,0.0,,,,,,,,,,,,""
7636391164,"Aug 14, 2022, 1:03:24 AM",남해 - 통영 라이딩,Ride,"",38522,92.21,171.0,232,false,,예거 마리온 D8,activities/8147492608.fit.gz,,8.899999618530273,38522.0,19158.0,92217.7265625,14.435937881469727,4.813536167144775,1189.0,1234.0,2.4000000953674316,149.60000610351562,43.25823211669922,-0.010410145856440067,,,150.0,62.11285400390625,,137.3897247314453,,87.30609130859375,2937.0,,32.0,232.0,,,,,,,,,,,0.0,,0.0,,1.0,,1660438784.0,2.0,29.399999618530273,37.279998779296875,26.709999084472656,0.8600000143051147,1008.2999877929688,4.25,6.340000152587891,227.0,0.046300001442432404,1660423680.0,1660472320.0,0.5899999737739563,10653842.0,,0.03999999910593033,5.0,0.800000011920929,16093.0,4.0,289.5,,,,0.0,2.393897771835327,0.0,,,,,,,,,,,,""
7640085177,"Aug 15, 2022, 1:12:03 AM",남해 - 통영 라이딩,Ride,"",15993,29.99,151.0,9,false,,예거 마리온 D8,activities/8151668859.fit.gz,,8.899999618530273,15993.0,6995.0,29996.4609375,13.208203315734863,4.288271427154541,256.0,228.0,-32.0,69.19999694824219,31.51514434814453,0.1840217113494873,,,113.0,50.17742156982422,,73.68405151367188,,63.648223876953125,956.0,,35.0,9.0,,,,,,,,,,,,,0.0,,1.0,,1660525184.0,2.0,29.31999969482422,37.040000915527344,26.639999389648438,0.8600000143051147,1006.2999877929688,6.900000095367432,11.109999656677246,223.0,0.03869999945163727,1660510080.0,1660558592.0,0.6299999952316284,10653842.0,,0.03999999910593033,5.0,0.8299999833106995,16093.0,4.0,280.1000061035156,,,,0.0,1.8755993843078613,0.0,,,,,,,,,,,,""
7668552960,"Aug 20, 2022, 12:01:06 AM",평택 - 행주 라이딩,Ride,"",36737,151.79,174.0,434,false,,예거 마리온 D8,activities/8183417231.fit.gz,,8.899999618530273,36737.0,27687.0,151796.171875,13.752604484558105,5.482579231262207,803.0,831.0,5.800000190734863,90.4000015258789,49.28654479980469,0.004611446987837553,,,161.0,53.96099853515625,,142.8228759765625,,78.41515350341797,3843.0,,32.0,434.0,,,,,,,,,,,0.0,,0.0,,1.0,,1660953600.0,2.0,25.90999984741211,28.030000686645508,25.350000381469727,0.9700000286102295,1002.9000244140625,3.0799999237060547,4.820000171661377,272.0,0.20260000228881836,1660942464.0,1660990720.0,0.7900000214576721,10653842.0,,0.10000000149011612,5.0,0.8199999928474426,16093.0,3.0,284.5,,,,0.0,4.131969451904297,0.0,,,,,,,,,,,,""
7772818227,"Sep 8, 2022, 1:47:17 AM",440 출발지까지 라이딩,Ride,"",2671,12.33,,,false,,예거 마리온 D8,activities/8301202980.fit.gz,,8.899999618530273,2671.0,1910.0,12335.439453125,10.156360626220703,6.458345413208008,38.0,36.0,10.600000381469727,73.0,11.91490650177002,-0.43289902806282043,,,120.0,69.1393051147461,,,,83.73348999023438,479.0,,28.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1662598784.0,1.0,21.520000457763672,21.6200008392334,16.360000610351562,0.7200000286102295,1020.0,0.6899999976158142,1.1200000047683716,76.0,0.0,1662584960.0,1662630784.0,0.4300000071525574,10653842.0,,0.0,,0.0,16093.0,5.0,300.20001220703125,,,,0.0,4.618285179138184,63.29999923706055,,,,,,,,,,,,""
7774731893,"Sep 8, 2022, 6:13:23 AM",440 여주까지 라이딩,Ride,"",15081,78.75,,,false,,예거 마리온 D8,activities/8303369974.fit.gz,,8.899999618530273,15081.0,11009.0,78757.5234375,16.108592987060547,7.153921604156494,491.0,461.0,11.0,108.4000015258789,20.761245727539062,0.044948089867830276,,,143.0,68.67948913574219,,,,102.10246276855469,2972.0,,25.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1662616832.0,1.0,28.780000686645508,29.219999313354492,16.8700008392334,0.49000000953674316,1017.4000244140625,0.8700000047683716,0.8700000047683716,307.0,0.0,1662584960.0,1662630784.0,0.4300000071525574,10653842.0,,0.0,,0.12999999523162842,16093.0,5.0,297.79998779296875,,,,0.0,5.222301006317139,724.5999755859375,,,,,,,,,,,,""
7774733001,"Sep 8, 2022, 11:29:57 AM",집 복귀 라이딩,Ride,"",5754,34.33,,,false,,예거 마리온 D8,activities/8303371309.fit.gz,,8.899999618530273,5754.0,5251.0,34330.48046875,9.9599609375,6.537893772125244,52.0,75.0,13.600000381469727,42.20000076293945,21.718595504760742,-0.04660581424832344,,,113.0,71.01840209960938,,,,75.53459930419922,1148.0,,20.0,,,,,,,,,,,,0.0,,0.0,,1.0,,1662634752.0,2.0,22.739999771118164,23.030000686645508,18.1200008392334,0.75,1017.7999877929688,0.7699999809265137,1.0700000524520874,300.0,0.0,1662584960.0,1662630784.0,0.4300000071525574,10653842.0,,0.0,,0.5199999809265137,16093.0,0.0,296.70001220703125,,,,0.0,5.966367721557617,0.0,,,,,,,,,,,,""
7794856278,"Sep 11, 2022, 10:39:46 PM",오이도 - 행주대교 라이딩,Ride,"",35329,160.00,177.0,364,false,,예거 마리온 D8,activities/8326213953.fit.gz,,8.899999618530273,35329.0,27761.0,160008.453125,13.912109375,5.7637858390808105,584.0,596.0,6.400000095367432,60.20000076293945,40.24607467651367,0.010124465450644493,,,120.0,55.0565299987793,,139.07655334472656,,82.44461059570312,3670.0,,27.0,364.0,,,,,,,,,,,0.0,,0.0,,1.0,,1662933632.0,2.0,20.93000030517578,21.299999237060547,18.3700008392334,0.8500000238418579,1014.0999755859375,1.649999976158142,2.130000114440918,71.0,0.0,1662930816.0,1662976128.0,0.5699999928474426,10653842.0,,0.0,,0.8399999737739563,16093.0,0.0,286.5,,,,0.0,4.529096603393555,1152.5999755859375,,,,,,,,,,,,""
7893795998,"Sep 30, 2022, 11:51:14 PM",평택 - 군산 라이딩,Ride,"",41028,176.11,179.0,251,false,,예거 마리온 D8,activities/8437481488.fit.gz,,8.899999618530273,41028.0,28297.0,176117.0625,14.439062118530273,6.223877429962158,797.0,794.0,4.400000095367432,137.39999389648438,48.251338958740234,0.008062819018959999,,,129.0,52.45737075805664,,130.03915405273438,,87.0909652709961,3700.0,,23.0,251.0,,,,,,,,,,,0.0,,0.0,,1.0,,1664578816.0,2.0,14.010000228881836,14.010000228881836,12.420000076293945,0.8999999761581421,1019.2000122070312,1.2799999713897705,1.6200000047683716,105.0,0.0,1664573312.0,1664615808.0,0.20000000298023224,10653842.0,,0.0,,0.5799999833106995,16093.0,1.0,282.29998779296875,,,,0.0,4.292606353759766,0.0,,,,,,,,,,,,""
